user_id,prosthesis_type,muscle_group,signal_frequency,signal_duration,signal_amplitude,signal_time
811,arm,Hamstrings,51,2779,2.14,2025-03-13 13:23:35
596,hand,Gastrocnemius,342,3780,0.95,2025-02-27 04:54:35
919,leg,Hamstrings,198,786,1.51,2025-02-05 03:07:36
274,hand,Gastrocnemius,387,3820,4.89,2025-03-17 19:59:52
475,hand,Quadriceps,426,799,1.88,2025-03-01 05:14:31
975,hand,Biceps,391,1751,1.01,2025-02-03 13:44:06
392,hand,Quadriceps,50,1275,2.42,2025-03-31 13:38:44
204,hand,Biceps,67,1558,3.69,2025-03-23 19:09:58
976,leg,Biceps,208,3770,3.98,2025-02-13 20:07:25
883,leg,Gastrocnemius,395,644,2.87,2025-03-25 20:07:27
93,leg,Biceps,228,4102,0.72,2025-03-16 01:37:18
302,leg,Triceps,293,2630,3.39,2025-02-04 01:45:10
254,arm,Triceps,486,2324,1.22,2025-02-24 06:17:05
990,leg,Gastrocnemius,422,4967,4.71,2025-02-12 13:19:23
58,leg,Quadriceps,380,723,2.48,2025-02-24 11:26:52
822,hand,Gastrocnemius,99,4088,3.22,2025-02-15 07:35:30
825,hand,Hamstrings,400,4110,2.26,2025-03-11 11:07:07
379,leg,Deltoid,248,4452,1.97,2025-03-08 04:20:37
537,hand,Quadriceps,363,1686,3.33,2025-03-13 04:21:52
319,hand,Biceps,128,4769,1.04,2025-02-22 16:11:18
485,arm,Quadriceps,348,4263,2.99,2025-03-26 08:19:16
624,arm,Gastrocnemius,478,4742,4.86,2025-02-06 21:21:21
704,hand,Gastrocnemius,94,4191,1.57,2025-03-21 12:57:26
787,leg,Deltoid,301,2977,1.53,2025-02-07 04:21:09
316,leg,Quadriceps,189,4094,1.72,2025-03-21 10:03:34
116,hand,Triceps,309,4870,1.66,2025-03-06 08:19:42
962,leg,Biceps,313,2886,3.8,2025-03-12 23:35:48
872,hand,Triceps,462,3076,2.65,2025-02-22 13:10:58
755,leg,Gastrocnemius,411,2392,3.66,2025-02-27 23:07:36
891,arm,Deltoid,371,4356,1.83,2025-03-08 11:35:01
812,hand,Deltoid,414,4088,3.25,2025-02-14 19:52:56
903,hand,Triceps,445,3173,2.91,2025-03-30 05:56:39
613,hand,Hamstrings,222,4886,0.76,2025-03-05 14:02:29
792,leg,Biceps,359,2013,2.73,2025-02-15 09:19:51
809,leg,Quadriceps,72,4101,2.56,2025-02-11 00:18:00
757,leg,Hamstrings,406,660,2.6,2025-03-25 04:56:48
984,arm,Triceps,497,3433,0.9,2025-03-06 15:16:08
839,hand,Gastrocnemius,462,4246,4.2,2025-02-10 07:35:33
343,hand,Deltoid,154,1666,3.32,2025-02-21 12:32:51
746,leg,Triceps,68,3604,3.89,2025-02-13 20:50:34
58,arm,Gastrocnemius,231,2368,1.9,2025-02-21 02:30:20
587,arm,Biceps,200,2348,0.92,2025-03-05 19:57:49
441,arm,Gastrocnemius,363,648,4.1,2025-03-10 00:28:53
640,hand,Deltoid,77,1932,2.62,2025-04-02 00:08:35
388,hand,Deltoid,431,930,3.19,2025-03-21 03:18:05
3,arm,Biceps,88,3164,4.16,2025-03-17 16:29:00
131,leg,Deltoid,176,2585,3.55,2025-02-18 03:20:13
312,hand,Triceps,143,1988,3.9,2025-03-21 06:44:54
457,hand,Triceps,314,4544,3.53,2025-02-07 00:40:23
193,arm,Deltoid,294,4880,1.44,2025-02-08 22:02:20
36,leg,Biceps,296,2490,4.95,2025-02-23 12:12:08
120,hand,Quadriceps,268,950,3.51,2025-03-21 00:04:31
608,leg,Triceps,492,1507,3.02,2025-02-18 19:16:15
594,hand,Quadriceps,164,4427,2.44,2025-02-22 20:29:12
941,arm,Biceps,413,3514,2.37,2025-02-21 07:34:29
585,hand,Gastrocnemius,243,2175,2.08,2025-03-25 21:57:51
252,hand,Deltoid,456,1362,4.72,2025-02-28 04:21:51
226,leg,Deltoid,288,3233,0.73,2025-03-09 12:54:42
64,leg,Triceps,493,4226,3.5,2025-02-28 08:53:19
474,arm,Hamstrings,75,4508,3.38,2025-03-31 10:29:38
279,leg,Biceps,95,4786,2.14,2025-03-02 05:24:27
425,hand,Biceps,446,1523,1.39,2025-03-19 19:48:28
963,arm,Gastrocnemius,298,3218,2.09,2025-02-22 05:49:21
5,hand,Triceps,85,2376,5.0,2025-02-19 20:24:48
700,arm,Deltoid,129,4757,3.66,2025-04-02 00:43:56
834,hand,Quadriceps,419,2969,4.68,2025-02-14 03:01:38
184,hand,Biceps,116,3270,3.71,2025-02-27 06:40:23
715,leg,Quadriceps,438,4345,4.33,2025-03-28 03:06:44
517,arm,Biceps,176,1616,0.77,2025-02-17 01:47:33
170,leg,Hamstrings,106,2686,3.91,2025-03-24 08:59:57
440,arm,Gastrocnemius,238,1838,2.59,2025-03-31 09:30:51
613,leg,Hamstrings,291,1554,1.02,2025-02-23 04:41:12
798,hand,Quadriceps,129,2353,4.12,2025-02-07 20:17:50
719,leg,Biceps,242,3155,4.18,2025-03-04 06:25:34
550,leg,Triceps,149,523,2.2,2025-03-25 05:40:33
287,leg,Triceps,99,2819,2.76,2025-02-17 08:09:55
217,hand,Gastrocnemius,69,3125,4.78,2025-03-25 17:18:59
596,hand,Deltoid,498,4905,4.1,2025-02-22 13:51:23
117,leg,Hamstrings,119,4503,2.61,2025-02-03 09:44:32
254,hand,Gastrocnemius,99,2632,2.53,2025-04-01 03:28:46
28,hand,Triceps,116,2110,2.41,2025-02-18 00:18:50
154,arm,Deltoid,80,1760,3.54,2025-02-11 12:51:05
119,arm,Biceps,409,4120,2.38,2025-02-15 08:47:21
328,leg,Quadriceps,113,766,3.0,2025-02-05 05:23:51
734,leg,Triceps,54,3431,1.45,2025-02-17 20:13:37
798,leg,Quadriceps,421,2504,1.53,2025-02-04 13:48:45
844,hand,Gastrocnemius,161,3120,4.82,2025-02-18 19:02:52
736,hand,Biceps,441,2655,2.88,2025-02-03 09:54:12
528,hand,Gastrocnemius,459,1234,2.55,2025-03-28 06:35:54
969,leg,Triceps,367,4663,2.63,2025-02-05 17:20:23
78,arm,Triceps,163,2739,3.0,2025-03-16 18:53:54
816,leg,Biceps,348,908,0.79,2025-03-22 10:28:23
983,leg,Triceps,365,3282,4.18,2025-03-20 13:33:13
865,leg,Deltoid,379,4704,2.56,2025-02-23 09:35:30
353,arm,Deltoid,457,3290,0.98,2025-02-25 15:31:12
657,leg,Hamstrings,237,2129,1.63,2025-03-10 05:27:04
637,leg,Deltoid,431,2751,0.76,2025-03-11 03:40:41
467,leg,Hamstrings,351,3129,1.46,2025-03-15 04:19:49
271,leg,Hamstrings,160,4231,4.9,2025-03-13 03:52:08
433,hand,Deltoid,79,4602,4.21,2025-03-16 21:12:29
836,hand,Deltoid,248,846,2.98,2025-02-15 11:48:20
26,leg,Biceps,249,3320,0.59,2025-03-07 02:18:30
268,arm,Deltoid,422,2802,3.7,2025-03-06 12:26:34
560,hand,Quadriceps,289,2521,2.51,2025-03-19 20:16:35
509,hand,Biceps,154,1591,2.93,2025-02-23 21:09:06
847,arm,Deltoid,94,3319,2.99,2025-03-17 23:51:55
680,hand,Deltoid,76,4476,1.98,2025-02-11 21:03:40
545,arm,Quadriceps,293,3113,2.49,2025-02-04 20:11:00
895,leg,Biceps,324,3101,1.24,2025-03-23 09:36:06
78,hand,Biceps,80,4357,2.85,2025-02-15 03:31:36
982,leg,Hamstrings,368,3923,1.1,2025-03-05 17:48:48
328,hand,Gastrocnemius,372,2069,4.51,2025-02-15 21:14:12
603,arm,Biceps,402,4921,4.5,2025-02-03 16:24:49
911,arm,Gastrocnemius,221,4258,0.95,2025-03-04 12:46:49
306,hand,Quadriceps,152,2879,2.45,2025-03-31 07:51:01
337,arm,Biceps,155,2627,3.1,2025-04-02 17:18:40
934,leg,Quadriceps,273,4449,4.82,2025-03-10 22:16:34
200,hand,Gastrocnemius,460,4100,1.77,2025-02-16 06:30:13
426,hand,Quadriceps,424,3031,2.31,2025-02-18 23:38:43
744,hand,Triceps,478,3672,4.86,2025-03-27 15:58:24
177,hand,Hamstrings,436,896,4.52,2025-03-26 18:31:19
501,hand,Triceps,255,1165,0.95,2025-03-18 03:52:16
239,arm,Biceps,299,4797,4.55,2025-03-18 18:52:17
66,arm,Gastrocnemius,64,2135,3.12,2025-03-19 19:46:27
28,leg,Quadriceps,267,2533,3.39,2025-02-05 09:58:37
323,leg,Biceps,301,1468,4.3,2025-03-06 01:37:27
273,arm,Biceps,429,1434,1.64,2025-03-13 23:15:33
54,arm,Gastrocnemius,142,1315,1.36,2025-03-08 03:53:15
621,arm,Deltoid,161,4049,3.72,2025-03-15 17:06:53
982,leg,Hamstrings,152,1104,3.3,2025-02-03 19:34:38
342,arm,Quadriceps,316,4991,1.87,2025-03-24 11:24:47
139,arm,Quadriceps,175,921,3.58,2025-02-03 19:40:48
276,hand,Deltoid,147,1521,3.7,2025-03-15 17:28:41
663,arm,Quadriceps,392,3568,3.28,2025-03-28 22:48:06
482,hand,Biceps,395,1904,4.93,2025-03-14 14:44:33
627,leg,Deltoid,137,2138,4.05,2025-02-12 20:48:41
399,leg,Gastrocnemius,272,4095,1.89,2025-02-02 17:01:20
761,arm,Biceps,298,4547,0.7,2025-02-05 20:45:28
82,leg,Quadriceps,199,1913,4.05,2025-04-02 13:29:42
903,arm,Gastrocnemius,312,992,1.98,2025-03-31 22:22:24
68,arm,Gastrocnemius,343,4121,4.44,2025-03-14 04:48:39
454,hand,Biceps,457,4272,1.44,2025-02-02 14:44:48
388,arm,Triceps,380,3916,1.74,2025-02-18 13:55:08
832,hand,Quadriceps,180,4174,2.1,2025-03-15 05:02:57
524,arm,Quadriceps,345,2965,1.56,2025-02-06 03:03:14
93,hand,Biceps,255,3480,3.66,2025-03-18 13:49:23
26,hand,Quadriceps,154,1256,1.18,2025-03-04 06:16:55
23,leg,Biceps,330,2394,0.54,2025-02-11 10:37:50
569,arm,Quadriceps,342,3259,3.0,2025-03-30 07:11:21
917,hand,Triceps,223,3698,0.57,2025-02-24 10:23:19
940,hand,Gastrocnemius,84,2329,3.3,2025-02-18 08:54:57
989,arm,Triceps,180,3544,4.42,2025-03-22 07:27:41
681,arm,Gastrocnemius,113,3988,2.13,2025-02-18 15:35:39
793,hand,Gastrocnemius,146,2313,4.7,2025-03-21 09:29:49
597,leg,Triceps,365,4013,2.38,2025-03-25 09:05:09
759,leg,Biceps,54,2960,1.95,2025-02-15 10:05:31
652,hand,Gastrocnemius,461,3744,4.92,2025-03-09 19:05:37
556,leg,Quadriceps,362,2145,1.02,2025-03-12 22:37:09
988,hand,Triceps,334,4904,3.01,2025-02-27 08:03:50
903,arm,Deltoid,115,2401,3.59,2025-02-22 01:01:31
361,hand,Quadriceps,207,2678,2.48,2025-03-07 15:29:55
387,hand,Triceps,407,1917,4.98,2025-02-12 19:28:21
461,hand,Deltoid,379,4246,4.09,2025-02-15 17:52:54
775,leg,Gastrocnemius,353,4653,4.3,2025-03-29 07:09:47
335,leg,Gastrocnemius,418,3938,4.76,2025-03-26 06:36:33
447,arm,Triceps,90,3050,4.5,2025-04-01 22:37:48
193,hand,Triceps,345,2211,2.39,2025-02-02 14:46:27
428,leg,Quadriceps,460,3555,2.27,2025-03-14 07:13:54
231,leg,Quadriceps,308,4727,4.16,2025-03-18 16:35:06
52,hand,Hamstrings,185,1691,1.06,2025-02-07 00:39:41
93,leg,Quadriceps,403,1107,0.78,2025-03-27 07:29:32
411,hand,Hamstrings,334,4558,3.83,2025-03-16 06:27:12
490,hand,Gastrocnemius,163,2656,1.93,2025-03-22 09:33:16
733,arm,Gastrocnemius,64,2654,1.86,2025-02-14 01:16:13
75,arm,Biceps,148,2473,1.94,2025-02-12 20:28:25
911,hand,Deltoid,471,1627,4.91,2025-03-16 06:23:02
791,hand,Biceps,61,3648,4.51,2025-03-09 14:04:53
576,arm,Deltoid,469,1463,4.14,2025-03-03 08:29:44
779,arm,Triceps,384,1853,1.48,2025-02-18 10:17:36
173,arm,Quadriceps,55,4473,2.87,2025-03-31 11:46:02
436,arm,Gastrocnemius,288,1841,1.08,2025-03-27 17:17:57
797,hand,Triceps,169,4002,2.95,2025-03-01 19:24:31
469,hand,Triceps,149,3488,4.73,2025-02-12 13:30:59
583,arm,Hamstrings,222,985,1.75,2025-03-01 06:52:36
767,arm,Gastrocnemius,108,3589,4.13,2025-03-15 11:15:03
878,leg,Gastrocnemius,269,2016,4.68,2025-02-05 20:01:08
615,arm,Triceps,154,2068,3.56,2025-03-19 21:55:37
882,hand,Deltoid,128,2961,1.18,2025-03-07 13:50:38
462,leg,Triceps,485,3663,3.98,2025-02-16 16:50:18
49,arm,Biceps,122,4707,1.03,2025-03-13 23:48:13
573,leg,Triceps,387,1766,3.04,2025-03-02 03:25:52
828,leg,Quadriceps,353,1244,1.51,2025-02-17 13:54:51
379,leg,Quadriceps,250,3392,1.34,2025-03-14 19:01:20
878,hand,Deltoid,129,3179,4.51,2025-03-11 13:25:12
485,hand,Biceps,201,879,2.27,2025-03-12 12:37:35
875,arm,Triceps,288,2902,2.26,2025-03-28 02:17:07
639,arm,Quadriceps,435,1966,4.95,2025-03-26 06:37:25
242,leg,Gastrocnemius,235,818,4.52,2025-02-09 00:22:36
555,arm,Deltoid,240,4596,1.28,2025-02-11 02:35:27
867,hand,Gastrocnemius,307,4706,2.44,2025-02-02 00:07:01
717,arm,Deltoid,406,3121,4.13,2025-02-11 19:47:14
181,hand,Hamstrings,343,3121,3.73,2025-02-26 02:19:43
443,leg,Hamstrings,424,1795,4.84,2025-03-17 19:23:08
175,leg,Quadriceps,210,624,4.81,2025-03-02 04:29:21
928,arm,Triceps,465,3873,2.92,2025-02-13 13:28:04
927,hand,Triceps,325,2275,2.32,2025-02-25 18:25:39
28,leg,Gastrocnemius,298,4566,3.92,2025-02-06 21:39:12
64,leg,Triceps,409,3906,1.14,2025-03-28 02:17:54
390,arm,Deltoid,87,735,1.16,2025-03-04 17:22:30
200,leg,Deltoid,102,3331,4.11,2025-03-11 05:47:52
711,arm,Hamstrings,340,4045,1.7,2025-03-31 00:43:03
279,leg,Quadriceps,483,4126,4.36,2025-02-22 10:01:15
393,arm,Quadriceps,245,3494,1.0,2025-03-11 23:37:11
492,leg,Gastrocnemius,365,958,2.42,2025-03-10 18:10:57
252,arm,Triceps,332,4095,3.3,2025-02-27 13:02:00
921,leg,Deltoid,172,3604,1.2,2025-03-16 07:28:57
790,hand,Hamstrings,392,1414,0.94,2025-03-10 05:54:48
255,leg,Gastrocnemius,59,2848,1.44,2025-03-13 08:00:21
472,leg,Hamstrings,331,2329,0.69,2025-03-11 14:05:28
943,hand,Gastrocnemius,447,2079,1.03,2025-02-26 11:49:26
887,hand,Triceps,482,4684,2.29,2025-02-22 21:32:05
337,hand,Deltoid,402,2921,1.69,2025-03-27 19:19:08
920,leg,Quadriceps,311,3110,2.36,2025-03-07 18:26:48
968,hand,Biceps,206,990,3.39,2025-02-27 10:03:28
155,arm,Triceps,65,1680,2.15,2025-02-21 05:40:44
199,leg,Triceps,456,2709,4.73,2025-03-29 13:05:10
67,hand,Biceps,203,1891,2.64,2025-03-29 08:39:28
721,leg,Quadriceps,184,1223,3.15,2025-03-17 09:53:29
834,leg,Biceps,353,1752,3.39,2025-03-08 14:51:25
904,leg,Hamstrings,241,4309,3.21,2025-02-17 05:17:49
933,hand,Hamstrings,321,1600,4.41,2025-03-29 17:54:42
974,hand,Hamstrings,254,3862,0.98,2025-03-16 17:51:14
154,arm,Deltoid,51,686,3.11,2025-02-10 20:14:30
146,leg,Deltoid,263,3946,4.66,2025-02-01 08:16:39
512,leg,Quadriceps,146,2389,1.95,2025-04-01 03:43:18
646,hand,Deltoid,78,2953,1.53,2025-02-14 06:08:39
155,arm,Hamstrings,171,3254,3.98,2025-03-19 03:35:56
153,leg,Biceps,228,3747,3.74,2025-03-16 23:34:03
829,arm,Hamstrings,392,3518,0.59,2025-02-11 19:42:39
373,hand,Gastrocnemius,281,3472,3.71,2025-03-12 06:31:21
167,leg,Triceps,230,644,0.6,2025-02-09 02:56:36
105,leg,Quadriceps,500,3985,5.0,2025-03-25 00:00:51
177,arm,Gastrocnemius,421,4849,0.55,2025-03-20 18:28:42
483,leg,Deltoid,94,1575,0.66,2025-03-19 16:11:58
99,leg,Gastrocnemius,294,3312,4.4,2025-03-13 15:05:02
554,leg,Triceps,432,4994,0.76,2025-03-20 23:51:22
569,leg,Hamstrings,171,3659,0.55,2025-02-01 00:32:08
791,leg,Quadriceps,376,1481,2.05,2025-03-11 10:40:10
179,hand,Hamstrings,348,2226,0.91,2025-03-19 03:00:24
819,hand,Deltoid,295,2380,0.56,2025-02-26 18:19:37
963,arm,Biceps,214,667,4.06,2025-03-31 10:20:59
245,hand,Triceps,173,4617,3.12,2025-02-17 20:06:18
714,hand,Biceps,142,4662,1.97,2025-03-13 13:11:39
196,hand,Triceps,267,2863,1.6,2025-02-14 21:58:34
398,leg,Triceps,444,1248,1.28,2025-02-06 01:43:36
755,hand,Biceps,455,2111,4.94,2025-02-28 12:54:01
281,arm,Triceps,473,824,2.45,2025-02-20 23:54:40
775,arm,Quadriceps,422,2915,3.69,2025-02-23 05:24:40
855,leg,Hamstrings,80,3368,2.57,2025-02-10 10:54:31
391,leg,Deltoid,423,1781,2.71,2025-03-22 15:09:52
483,arm,Triceps,211,3402,4.74,2025-03-27 17:24:35
849,leg,Hamstrings,185,3682,1.66,2025-03-05 17:31:28
603,hand,Gastrocnemius,117,3038,2.95,2025-04-02 08:48:39
189,leg,Biceps,399,2668,1.62,2025-02-07 03:23:05
791,arm,Quadriceps,471,575,2.0,2025-02-09 10:54:02
397,hand,Triceps,110,4146,1.27,2025-02-16 19:29:19
832,arm,Biceps,205,2202,2.26,2025-03-18 09:09:40
188,hand,Hamstrings,302,2040,1.75,2025-03-08 06:57:14
961,leg,Deltoid,145,2191,2.61,2025-02-05 08:40:20
297,arm,Triceps,265,1578,3.03,2025-02-27 01:35:20
45,arm,Biceps,390,2317,1.24,2025-02-01 18:24:39
417,hand,Quadriceps,365,832,0.64,2025-03-08 09:43:12
868,arm,Gastrocnemius,478,1102,0.59,2025-02-05 19:22:42
241,leg,Deltoid,194,3104,1.03,2025-03-05 02:28:44
493,hand,Biceps,72,4729,2.27,2025-02-16 15:40:07
644,hand,Deltoid,491,1387,3.95,2025-03-05 11:49:45
117,arm,Biceps,469,3627,4.78,2025-03-04 19:52:31
38,leg,Quadriceps,207,903,4.31,2025-03-22 22:16:20
85,arm,Hamstrings,425,1637,1.09,2025-02-16 12:19:29
275,leg,Gastrocnemius,163,3956,2.03,2025-02-05 22:08:44
262,arm,Hamstrings,281,4379,0.76,2025-02-15 16:14:56
37,hand,Deltoid,389,1223,3.82,2025-03-03 06:31:06
127,hand,Biceps,207,4587,1.82,2025-03-14 12:35:45
81,leg,Biceps,317,4026,1.52,2025-02-18 04:14:19
552,leg,Quadriceps,411,4197,3.81,2025-03-14 00:39:31
888,leg,Hamstrings,495,2455,1.89,2025-02-04 12:46:08
812,arm,Deltoid,336,1860,0.63,2025-03-30 16:55:43
195,hand,Quadriceps,194,4122,3.46,2025-04-02 07:18:44
190,leg,Triceps,223,1896,3.58,2025-03-23 23:04:22
464,hand,Biceps,462,1287,1.98,2025-02-01 07:01:50
735,leg,Hamstrings,311,3081,4.54,2025-02-27 04:21:40
18,leg,Deltoid,171,2946,2.04,2025-02-16 13:10:04
761,arm,Quadriceps,314,1175,2.46,2025-02-20 00:53:55
926,arm,Deltoid,466,3108,4.36,2025-03-16 13:39:23
29,arm,Biceps,329,3638,4.08,2025-03-26 17:12:41
762,leg,Deltoid,463,4861,2.64,2025-02-06 22:24:53
167,leg,Triceps,207,3250,3.83,2025-02-28 00:38:53
597,leg,Gastrocnemius,143,2622,4.02,2025-02-09 07:35:56
576,leg,Quadriceps,434,1776,3.33,2025-02-08 10:58:56
415,leg,Biceps,71,1621,1.01,2025-02-18 10:28:18
619,leg,Biceps,68,4137,1.62,2025-03-09 13:49:29
331,arm,Gastrocnemius,372,3147,4.0,2025-02-23 12:10:45
50,arm,Deltoid,258,2606,1.26,2025-02-25 15:49:18
295,leg,Triceps,465,4154,2.15,2025-03-02 18:38:50
372,leg,Gastrocnemius,97,4787,3.97,2025-02-19 06:05:45
741,leg,Biceps,412,704,2.98,2025-02-17 23:53:33
567,arm,Gastrocnemius,142,1647,1.66,2025-02-01 10:14:49
709,hand,Biceps,399,1208,3.57,2025-03-11 15:26:18
588,arm,Hamstrings,447,2065,3.19,2025-03-08 00:34:45
643,leg,Triceps,260,893,3.26,2025-03-25 21:58:11
254,arm,Biceps,437,3085,2.23,2025-03-14 05:07:03
774,leg,Quadriceps,493,4367,4.2,2025-03-31 19:11:59
171,arm,Deltoid,156,4591,0.76,2025-02-02 19:10:49
317,hand,Hamstrings,391,1299,4.74,2025-02-22 11:20:46
278,hand,Gastrocnemius,227,2860,0.53,2025-03-10 12:24:49
833,hand,Hamstrings,465,4959,2.8,2025-03-02 16:07:10
931,arm,Deltoid,235,4303,0.56,2025-03-10 05:54:38
633,leg,Hamstrings,109,2753,3.23,2025-02-28 10:08:34
127,hand,Triceps,175,1933,2.15,2025-02-13 18:46:01
888,leg,Triceps,477,4191,1.07,2025-03-06 09:41:21
966,leg,Gastrocnemius,193,973,2.17,2025-03-04 23:13:26
12,hand,Deltoid,295,3246,2.66,2025-03-23 06:24:40
928,leg,Deltoid,103,1975,3.3,2025-03-03 18:47:07
901,arm,Quadriceps,140,2919,3.71,2025-02-14 21:01:48
488,leg,Deltoid,447,2572,0.79,2025-02-02 15:34:07
506,arm,Quadriceps,348,3866,1.03,2025-04-01 22:10:33
808,arm,Hamstrings,492,1594,2.53,2025-03-29 07:40:52
650,leg,Triceps,161,3454,2.65,2025-03-20 16:48:10
101,hand,Hamstrings,201,4932,3.59,2025-03-02 20:51:40
593,hand,Quadriceps,201,2861,3.52,2025-04-02 12:59:19
262,leg,Hamstrings,140,3329,0.53,2025-02-05 16:52:35
317,leg,Biceps,475,4958,4.04,2025-03-24 10:09:33
228,arm,Gastrocnemius,310,2774,2.49,2025-03-01 06:06:52
82,hand,Quadriceps,468,1744,0.71,2025-02-12 07:23:22
656,arm,Biceps,119,1920,4.8,2025-02-04 14:34:03
660,arm,Deltoid,352,3638,0.58,2025-03-10 00:14:38
289,hand,Gastrocnemius,407,1511,2.24,2025-03-14 11:00:00
378,arm,Deltoid,268,1701,1.1,2025-02-26 03:42:58
987,arm,Triceps,468,2791,1.05,2025-03-24 01:50:02
57,leg,Quadriceps,81,4944,4.36,2025-03-23 20:34:02
430,leg,Triceps,357,4216,4.82,2025-03-04 16:11:59
195,leg,Hamstrings,262,567,4.16,2025-02-08 07:30:05
157,arm,Hamstrings,60,4032,2.29,2025-03-30 13:01:04
609,arm,Quadriceps,450,1900,4.04,2025-03-04 10:21:15
653,hand,Hamstrings,113,696,4.65,2025-02-26 02:04:11
326,hand,Biceps,424,3491,3.79,2025-02-28 12:00:11
639,leg,Deltoid,194,1940,4.21,2025-02-05 12:18:44
56,arm,Triceps,440,4198,2.2,2025-03-11 13:44:25
394,leg,Quadriceps,150,857,4.49,2025-03-07 11:42:24
853,arm,Gastrocnemius,59,4288,4.55,2025-02-05 16:42:27
339,leg,Hamstrings,138,3330,0.64,2025-03-17 20:39:06
357,leg,Gastrocnemius,358,3653,4.17,2025-02-03 18:11:39
609,hand,Biceps,189,4550,2.04,2025-03-09 02:21:05
380,hand,Triceps,286,4945,4.38,2025-03-01 13:06:10
939,arm,Hamstrings,389,2867,4.65,2025-03-12 19:13:30
8,hand,Triceps,419,1507,0.9,2025-03-29 00:54:38
31,arm,Biceps,487,3675,1.74,2025-02-09 22:09:59
585,hand,Hamstrings,168,4590,2.13,2025-02-19 05:46:46
302,hand,Biceps,429,4069,4.75,2025-02-23 18:57:00
472,hand,Gastrocnemius,457,1538,1.8,2025-03-15 17:36:53
170,hand,Hamstrings,205,2809,1.72,2025-03-22 03:33:13
86,hand,Gastrocnemius,204,707,4.13,2025-03-27 05:59:21
628,arm,Gastrocnemius,105,1017,2.03,2025-03-22 12:35:44
158,leg,Gastrocnemius,153,1033,1.86,2025-02-04 00:17:18
752,arm,Hamstrings,80,3415,1.48,2025-02-03 15:14:13
47,leg,Hamstrings,378,2974,1.81,2025-02-16 14:25:09
600,arm,Gastrocnemius,189,4240,2.51,2025-03-01 03:41:46
297,hand,Triceps,432,4005,3.65,2025-02-27 00:32:12
919,arm,Hamstrings,199,1979,3.34,2025-03-02 05:11:47
180,leg,Gastrocnemius,198,3957,1.78,2025-02-05 05:42:24
854,arm,Deltoid,142,3579,3.5,2025-02-27 09:02:48
729,arm,Deltoid,480,2337,4.93,2025-03-28 17:58:33
574,leg,Hamstrings,172,4621,4.06,2025-02-16 21:22:29
25,arm,Quadriceps,312,3931,2.1,2025-02-04 04:55:16
623,hand,Deltoid,107,3670,3.26,2025-02-06 01:10:10
608,arm,Deltoid,98,3599,1.43,2025-02-22 12:14:02
914,arm,Quadriceps,70,3131,2.06,2025-03-06 06:45:29
366,hand,Quadriceps,200,2304,3.86,2025-03-23 00:04:50
974,leg,Triceps,176,3767,2.79,2025-03-03 15:31:43
898,leg,Hamstrings,433,1761,3.05,2025-02-07 09:07:49
947,leg,Biceps,267,3661,4.57,2025-03-20 15:16:07
147,leg,Quadriceps,91,1346,3.01,2025-03-21 12:28:46
472,arm,Gastrocnemius,332,1187,2.12,2025-04-01 11:52:01
775,hand,Deltoid,437,1313,0.85,2025-03-31 01:04:11
452,leg,Biceps,319,687,3.87,2025-04-01 14:46:33
211,leg,Triceps,109,2082,0.85,2025-02-12 12:53:33
542,hand,Triceps,112,1124,4.62,2025-04-02 01:05:57
98,hand,Gastrocnemius,322,2926,4.98,2025-03-06 15:23:28
409,leg,Gastrocnemius,100,4842,2.15,2025-03-21 15:55:10
392,leg,Triceps,203,3864,3.62,2025-02-25 11:06:53
813,leg,Triceps,169,2093,0.94,2025-02-15 20:24:07
110,leg,Gastrocnemius,216,840,1.65,2025-03-05 19:43:57
955,leg,Hamstrings,209,2782,4.61,2025-02-23 02:32:57
464,hand,Deltoid,194,4814,0.83,2025-02-17 02:20:23
453,hand,Quadriceps,84,769,1.74,2025-03-07 17:02:07
75,hand,Hamstrings,500,4574,4.07,2025-03-18 17:32:55
532,arm,Deltoid,448,1148,4.56,2025-03-24 03:56:29
49,arm,Gastrocnemius,473,4203,2.75,2025-03-10 04:07:01
287,leg,Gastrocnemius,417,1981,3.9,2025-03-01 05:19:24
805,leg,Gastrocnemius,464,2048,2.72,2025-03-31 16:28:44
306,hand,Deltoid,308,2372,3.38,2025-03-16 12:03:31
377,arm,Hamstrings,229,968,1.64,2025-03-20 06:24:42
229,arm,Gastrocnemius,396,752,3.71,2025-02-01 11:09:10
345,arm,Biceps,402,2859,4.24,2025-03-26 03:49:02
276,leg,Triceps,384,4476,0.98,2025-03-07 10:04:13
148,leg,Triceps,222,978,3.15,2025-03-11 13:15:03
845,leg,Hamstrings,216,1762,4.4,2025-03-06 17:19:41
412,hand,Triceps,293,4868,0.92,2025-03-13 06:06:28
835,hand,Triceps,421,3491,4.48,2025-03-03 13:31:36
129,arm,Gastrocnemius,288,3873,1.51,2025-02-05 08:18:06
291,hand,Quadriceps,105,955,4.91,2025-03-05 13:02:19
626,leg,Deltoid,145,1901,3.23,2025-02-15 03:40:18
200,hand,Triceps,66,4212,3.75,2025-03-27 04:51:11
250,arm,Gastrocnemius,358,2275,2.21,2025-02-20 16:19:59
300,hand,Biceps,336,553,1.85,2025-02-01 05:16:30
439,leg,Deltoid,119,966,0.86,2025-03-11 19:19:17
778,arm,Biceps,152,4221,0.97,2025-03-19 23:51:11
